RosTime,Stream,GTOdomX,GTOdomY,GTOdomZ,GTQX,GTQY,GTQZ,GTQW,GTYaw,VIOX,VIOY,VIOZ,VIOQX,VIOQY,VIOQZ,VIOQW,VIOYaw
1776946024.353712082,VIO,,,,,,,,,1.99336531616,1.11138194788,1.4934791244,0.0128153666485,-0.00142039279212,0.148021971635,0.988900017583,0.29707839842
1776946024.359711885,GT,2.00262236595,0.96121442318,1.51894664764,0.0115721725878,-0.00162265864993,0.17680519127,0.984176564853,0.355422756165,,,,,,,,
1776946024.359711885,VIO,,,,,,,,,1.99327003797,1.11129658463,1.49417380956,0.0126223042411,-0.00136873417873,0.149880373032,0.988622616463,0.300839325276
1776946024.368716955,VIO,,,,,,,,,1.99312685887,1.11115190859,1.49521090402,0.0123647264069,-0.00132254204727,0.152677175913,0.988197877137,0.306500386332
1776946024.374713182,GT,2.00275969505,0.956912338734,1.52536332607,0.0101572471987,-0.00138222569003,0.186080111294,0.982481081386,0.374298850651,,,,,,,,
1776946024.374713182,VIO,,,,,,,,,1.99303170373,1.11104443843,1.49589924377,0.0122221939613,-0.00132568720379,0.154534586584,0.987910887721,0.310260429826
1776946024.383716106,VIO,,,,,,,,,1.99289127369,1.11086587136,1.49692935035,0.0120913368618,-0.00137116920025,0.157346885598,0.98746841826,0.31595421311
1776946024.389714956,VIO,,,,,,,,,1.99758982901,1.11942569818,1.50638747693,0.0111027519697,-0.00132043878508,0.159868538838,0.987074989872,0.321069020513
1776946024.398726940,GT,2.0029065609,0.952425599098,1.53179597855,0.00969949355754,-0.00147826189672,0.195401224265,0.980674330236,0.393290567811,,,,,,,,
1776946024.398726940,VIO,,,,,,,,,1.99534088577,1.11973275704,1.50456692949,0.0103341255589,-0.00180580803053,0.16204132235,0.986728207136,0.325467527915
1776946024.404723883,VIO,,,,,,,,,1.99533308739,1.11980924729,1.50531502624,0.0102997948188,-0.00183267588968,0.163917952662,0.986418501611,0.329271293036
1776946024.413723946,VIO,,,,,,,,,1.9953206584,1.11990555827,1.50643211344,0.0102368556708,-0.00186127805383,0.166725612635,0.985948432993,0.334964723044
1776946024.419723988,VIO,,,,,,,,,1.99531214394,1.11995905137,1.50717447282,0.0101881905015,-0.00187493688472,0.168606194526,0.985629056265,0.338779885603
1776946024.419723988,GT,2.00293684006,0.951507925987,1.53308463097,0.00966617021673,-0.00151660598099,0.197268793319,0.980300529827,0.397099313189,,,,,,,,
1776946024.428725004,VIO,,,,,,,,,1.99530018012,1.12002366648,1.50827931098,0.0101947702353,-0.00194314955458,0.171425674264,0.985142390232,0.344500783576
1776946024.434726000,GT,2.00307679176,0.947290539742,1.53889930248,0.00950977906281,-0.00165021149433,0.205693316358,0.97856892651,0.41429978589,,,,,,,,
1776946024.434726000,VIO,,,,,,,,,1.99529350486,1.12005560008,1.5090093396,0.0103157080244,-0.0020403164308,0.173308093777,0.984811518976,0.348320195681
1776946024.443727016,VIO,,,,,,,,,1.99528165748,1.12008802017,1.51009500132,0.0107677881722,-0.0023041581322,0.176128844207,0.984305529717,0.354041631503
1776946024.449728012,VIO,,,,,,,,,1.99527308187,1.12010103336,1.51081190344,0.011135454078,-0.00249299616623,0.178015659028,0.983961488969,0.357869349465
1776946024.452730894,VIO,,,,,,,,,1.99546883666,1.12371847705,1.51195236572,0.011322589878,-0.00257465395528,0.178957704742,0.983788244506,0.359781044939
1776946024.458730936,VIO,,,,,,,,,1.99339926275,1.11889861346,1.51426650841,0.0142603491738,-0.00329789660929,0.179956565867,0.983565656538,0.36176766294
1776946024.458730936,GT,2.00322175026,0.94293409586,1.544713974,0.010825174008,-0.00228659896,0.214123655662,0.976743925774,0.431524219543,,,,,,,,
1776946024.464730978,VIO,,,,,,,,,1.99560536207,1.11646746092,1.51320522952,0.0174291762943,-0.00280769473856,0.18184652686,0.98316843996,0.36558832738
1776946024.467731953,VIO,,,,,,,,,1.99560117738,1.11640194256,1.51356267978,0.0175557655178,-0.00283192675553,0.182789298915,0.982991275389,0.367503707682
1776946024.473733187,VIO,,,,,,,,,1.9955930783,1.11626452462,1.51427857686,0.0177351656903,-0.00285208942317,0.184664940772,0.982637364002,0.371316988926
1776946024.479736090,GT,2.00328660011,0.940949380398,1.5472997427,0.0114012687589,-0.00240203786405,0.21787337658,0.97590756369,0.43919786956,,,,,,,,
1776946024.479736090,VIO,,,,,,,,,1.99558542749,1.11611540812,1.51499175186,0.01786199548,-0.0028576912428,0.186548075056,0.982279287378,0.375147906215
1776946024.482733965,VIO,,,,,,,,,1.99558203367,1.11603650952,1.515345369,0.0179175259447,-0.00285803403125,0.187488279784,0.982099251017,0.37706127338
1776946024.488731861,VIO,,,,,,,,,1.99557660026,1.11587277384,1.51605210699,0.0180284503639,-0.00286665956318,0.189359535492,0.981738113531,0.380870168196
1776946024.494730949,GT,2.00328660011,0.940949380398,1.5472997427,0.0114012687589,-0.00240203786405,0.21787337658,0.97590756369,0.43919786956,,,,,,,,
1776946024.494730949,VIO,,,,,,,,,1.99557235898,1.115697067,1.51675220678,0.0181329533801,-0.00289132804888,0.191244479972,0.981370666519,0.384707929846
1776946024.497735023,VIO,,,,,,,,,1.99557027024,1.11560410095,1.51710017433,0.0181864525627,-0.00290524553067,0.192185659038,0.98118575456,0.386624644614
1776946024.503732920,VIO,,,,,,,,,1.99556675537,1.11541263845,1.51779460176,0.018307698205,-0.00294838630173,0.19407512265,0.980811389602,0.390472990912
1776946024.509733200,VIO,,,,,,,,,1.99556376349,1.11521144364,1.51848411111,0.0183102654917,-0.00297472182574,0.195953951508,0.980437623766,0.39430306362
1776946024.518732071,VIO,,,,,,,,,1.99380431473,1.12437459485,1.53771234913,0.0141417187434,-0.00290864638861,0.198606684108,0.97997292646,0.399764052281
1776946024.518732071,GT,2.00351881981,0.933740437031,1.55635917187,0.0121339252268,-0.00243158873255,0.230996177535,0.972875982943,0.466122984957,,,,,,,,
1776946024.524734020,VIO,,,,,,,,,1.99416855287,1.12507147996,1.53640266962,0.00990531542726,-0.00052471725037,0.200772973747,0.979587577714,0.404265914612
1776946024.527737141,VIO,,,,,,,,,1.9941404989,1.12509713779,1.53687400876,0.00954221112079,-0.000458195577216,0.201715109369,0.979397646983,0.406192287742
1776946024.533734798,VIO,,,,,,,,,1.99408519501,1.12514486352,1.5378158544,0.00877965123964,-0.00029984481668,0.203601778079,0.979014373633,0.410051242018
1776946024.539735079,GT,2.00365757942,0.929432988167,1.56154048443,0.00979303058776,-0.00210953609343,0.238484408309,0.97109468849,0.481555534719,,,,,,,,
1776946024.539735079,VIO,,,,,,,,,1.99402996306,1.12518636209,1.53875552404,0.00809867872743,-0.000150003257582,0.205476598008,0.97862850795,0.413886524545
1776946024.542735815,VIO,,,,,,,,,1.99400213738,1.12520463154,1.53922364318,0.00779658760398,-6.96678544392e-05,0.206415434258,0.97843337886,0.415807427066
